,Income,Customer Lifetime Value,Monthly Premium Auto,Total Claim Amount
802,64125,8646.504109,108,369.818708
803,58042,7425.870642,62,161.419528
804,90034,4528.737362,112,537.6
805,27972,2227.072755,61,292.8
806,0,7292.948758,65,312.0
807,50989,3184.355246,80,255.999709
808,11885,11315.20373,101,484.8
809,89451,2530.705137,63,61.769564
810,0,18361.55525,182,1310.4
811,78904,8641.530036,109,250.001424
812,70247,3278.53188,83,141.799422
813,32653,5271.982116,67,321.6
814,93595,3763.637743,97,49.797016
815,90279,13955.56961,115,372.175592
816,0,5001.527484,72,542.14385
817,53310,7082.830426,189,1360.8
818,0,7619.482766,105,504.0
819,22234,12550.88198,160,768.0
820,91375,32196.60037,99,72.632934
821,22250,6793.77405,86,720.601429
822,0,5272.319663,80,576.0
823,0,6265.343299,84,481.025786
824,51179,8547.586142,71,466.176731
825,38667,2787.423683,72,159.266473
826,79487,4626.801093,114,547.2
827,67763,8663.363959,107,41.283167
828,0,3872.222217,62,503.808329
829,0,5170.811494,71,859.599411
830,71943,8960.280213,112,305.653785
831,53526,5471.83429,68,278.902846
832,35005,34931.00171,295,1416.0
833,24721,2620.392335,67,139.963594
834,0,19069.49954,102,734.4
835,88997,5757.442258,72,174.041566
836,48587,40224.01359,111,532.8
837,76310,2701.488341,67,321.6
838,73205,3712.430479,92,37.299865
839,51056,21850.84002,78,95.816516
840,58414,7840.165778,210,1008.0
841,23940,8237.037945,107,513.6
842,0,2243.473907,62,446.4
843,44216,8434.464067,71,72.205362
844,27972,2227.072755,61,292.8
845,0,5170.025981,69,331.2
846,29305,2641.446062,66,475.2
847,53882,2790.682957,69,331.2
848,91757,2745.129849,69,331.2
849,33906,7579.532717,64,401.592109
850,68158,10978.78028,139,253.183568
851,0,8255.060054,134,643.2
852,42165,4747.734642,123,799.673766
853,0,3540.90425,101,727.2
854,30817,3436.134281,88,91.834668
855,68074,2582.185301,65,27.987867
856,0,44771.29936,131,842.391832
857,71135,7396.283653,92,270.563995
858,0,4330.799785,61,292.8
859,37722,9075.768214,116,158.077504
860,0,14635.45158,139,667.2
861,44705,5609.082494,71,148.173152
862,64642,11565.68747,96,404.265696
863,50071,2771.045031,71,18.918935
864,46754,8507.128824,106,513.818403
865,64801,7582.113842,64,268.471802
866,70410,3323.092454,83,131.828507
867,66957,5234.331741,131,628.8
868,24213,24709.59957,78,374.4
869,0,3123.080994,101,960.115399
870,79751,2551.226692,63,392.235698
871,86122,7247.713672,182,873.6
872,82297,4538.847818,116,0.382107
873,82210,2687.314108,68,51.961915
874,43259,8730.421977,73,350.4
875,0,8332.730557,79,379.2
876,25064,2357.747015,62,297.6
877,25816,4637.164036,119,571.2
878,0,5357.192698,73,350.853987
879,41662,5391.970996,69,217.973168
880,96170,3694.140498,92,441.6
881,46072,5040.412436,64,25.934064
882,37931,27495.42188,99,475.2
883,35127,4842.284965,62,297.6
884,72450,2678.058299,66,84.218363
885,93087,5227.101938,131,628.8
886,22398,2590.096027,67,321.6
887,92983,10536.07798,87,153.205591
888,27689,8581.278701,239,2893.239678
889,69654,9463.113263,118,629.532731
890,80744,13441.00637,111,361.284757
891,0,3886.504807,112,1185.988301
892,0,6784.89369,64,460.8
893,76358,23594.6802,66,86.461582
894,18608,2538.62632,71,340.8
895,73168,5639.941974,70,425.800112
896,21190,2459.171724,65,312.0
897,94041,2667.270014,66,159.756733
898,91474,13778.36933,113,24.087774
899,61469,4923.18169,63,302.4
900,16618,2272.335352,62,219.288706
901,48081,14895.39798,188,881.360959
902,67632,9756.044954,121,26.951627
903,34115,9422.974113,119,466.122541
904,23051,3837.357574,99,475.2
905,23748,10952.13189,99,607.095655
906,40589,8159.136579,69,331.2
907,50809,19480.49981,83,290.381707
908,66676,3919.366722,97,558.099357
909,52339,7985.14214,70,336.0
910,14973,12168.74492,115,828.0
911,0,5849.321498,83,540.514115
912,31546,5085.836595,65,100.049832
913,67763,2903.939763,73,59.861963
914,83170,31162.6933,97,344.118069
915,19464,3086.873854,84,871.505797
916,66943,5178.704151,65,53.084753
917,81872,14024.35839,115,256.43803
918,50450,10640.93932,90,135.892444
919,21342,4949.803822,62,74.350893
920,34621,8595.665294,108,621.464468
921,62396,22951.892,64,307.2
922,97212,3792.13031,93,360.05589
923,49648,2755.747968,70,65.954813
924,97984,4880.339614,61,407.450118
925,26308,9051.905275,114,547.2
926,63528,10115.44622,256,1228.8
927,20225,8269.075366,114,547.2
928,0,8071.65295,112,806.4
929,87620,7726.993623,64,24.063693
930,0,8311.1359,72,311.329282
931,34990,2574.020376,65,42.689135
932,99934,5727.327124,71,460.323855
933,85702,5441.42013,67,249.085887
934,94648,2744.519593,69,331.2
935,24516,5636.740347,71,300.607591
936,61063,16870.3882,85,262.504882
937,0,2738.001957,74,263.365432
938,0,4644.700497,64,307.2
939,15169,4746.686506,63,302.4
940,55390,16874.32815,71,256.268091
941,27592,2387.60606,62,297.6
942,88264,2504.907557,62,297.6
943,83297,4591.625938,113,542.4
944,0,13092.58578,188,1353.6
945,0,9112.266649,90,432.0
946,55897,4165.166581,104,499.2
947,21297,2659.980563,71,45.507952
948,87560,11986.59212,98,470.4
949,0,2898.732747,96,691.2
950,0,2894.243869,85,408.0
951,89398,3500.454354,86,82.409922
952,36843,2621.808611,68,357.642982
953,0,10221.80504,134,643.2
954,34946,2578.270957,65,420.35698
955,75680,6242.595729,78,136.787725
956,0,5220.280968,69,331.2
957,37722,9075.768214,116,158.077504
958,10269,4525.365839,65,170.798204
959,49714,4970.357298,63,266.165535
960,77517,15467.78904,129,98.921782
961,81082,5838.89915,73,281.295903
962,72540,10656.88195,88,631.743039
963,0,2289.618736,65,468.0
964,61546,5439.804227,68,29.209521
965,44818,7956.150059,67,136.883999
966,17622,4458.113369,65,312.0
967,0,2555.051532,72,518.4
968,79797,3307.99904,84,31.755601
969,36234,5041.29961,63,113.534474
970,28919,13350.1209,173,830.4
971,0,4931.221348,68,480.159011
972,63568,7776.835189,65,390.792553
973,73935,2553.672212,64,72.071195
974,0,4876.469668,66,316.8
975,18846,9034.305834,115,552.0
976,38893,8105.910755,103,41.965252
977,0,5619.689084,153,1027.000029
978,84824,15727.13063,196,319.820747
979,20068,6618.016423,86,411.011162
980,0,4670.047979,125,600.0
981,0,10169.36981,135,648.0
982,97245,8323.073985,70,4.110585
983,51808,2417.759961,61,351.149904
984,71391,8044.872393,67,284.000172
985,0,5325.724541,73,496.474767
986,0,6947.524013,100,925.137143
987,23496,5847.415237,77,13.164097
988,22562,2584.203924,65,312.0
989,23986,4724.786102,119,463.335061
990,22974,2790.227993,71,180.667969
991,0,21531.33284,101,484.8
992,61844,12622.83268,106,508.8
993,24804,20171.96154,73,350.4
994,27760,16464.36587,104,302.764283
995,74454,5595.389905,71,340.8
996,29462,4170.687348,107,513.6
997,52266,2665.447079,68,141.922839
998,0,7098.91414,70,349.783046
999,23599,3971.345097,103,494.4
1000,36088,5528.212807,72,345.6
1001,70534,8338.995787,104,54.065538
1002,27398,38445.85587,125,600.0
1003,85296,5448.555219,68,342.515136
1004,31063,10808.06597,92,441.6
1005,0,6185.09653,92,1027.177255
1006,52367,3208.225911,81,275.989978
1007,58651,5480.104065,71,472.599683
1008,84831,22986.15393,192,1336.931716
1009,49088,13107.92594,114,547.2
1010,70263,7462.926263,93,7.345946
1011,45354,11463.99097,285,540.141566
1012,0,7236.132483,63,383.363758
1013,28334,6232.687923,83,537.765151
1014,38772,28393.32994,90,321.873474
1015,41479,3746.751625,94,19.575683
1016,23909,21569.33731,119,571.2
1017,48328,5012.083744,63,108.138715
1018,86689,3371.858433,85,408.0
1019,24204,3864.776795,99,707.303416
1020,25943,4145.711862,110,1067.333126
1021,0,5156.072651,73,807.947292
1022,62375,3667.37497,92,618.630955
1023,0,7835.683513,71,404.272806
1024,0,14567.26841,148,710.4
1025,70200,10171.33903,65,312.0
1026,0,4135.775206,112,707.977614
1027,79027,5511.491102,70,336.0
1028,26736,2429.280527,63,367.92773
1029,26893,5414.61734,68,68.226001
1030,47406,7421.593541,94,287.149807
1031,17622,4458.113369,65,312.0
1032,27572,14476.12489,124,595.2
1033,0,4936.888359,72,391.636628
1034,32802,4525.276524,114,547.2
1035,18400,6701.770088,89,640.8
1036,90844,14134.3474,118,232.674417
1037,44685,24723.18311,69,331.2
1038,0,2838.067784,80,336.50961
1039,42589,3848.483648,98,470.4
1040,0,19504.4739,72,345.6
1041,63009,26900.27013,112,485.286815
1042,79583,4361.372941,109,523.2
1043,89129,2529.077508,64,328.870868
1044,0,2504.444752,69,496.8
1045,94389,8649.700578,107,85.063708
1046,0,13668.35528,197,1418.4
1047,84106,20635.0846,64,334.408717
1048,0,2517.533581,69,42.096415
1049,76717,5326.677654,66,300.528579
1050,51978,2600.272131,66,144.782152
1051,47325,8534.792754,107,64.598216
1052,86721,8828.834957,111,532.8
1053,24910,2248.449633,63,347.857619
1054,90125,8861.149536,110,128.645946
1055,0,4556.592993,73,525.6
1056,89451,2530.705137,63,61.769564
1057,59537,5251.983996,66,316.8
1058,0,6743.119265,199,955.2
1059,54193,14014.72129,117,720.752945
1060,86946,9438.915619,118,340.656963
1061,0,10506.77172,92,546.524896
1062,12160,4213.918619,109,489.411833
1063,33701,4773.686425,63,171.325856
1064,33531,4547.892543,116,801.577478
1065,69417,2842.266905,73,30.874869
1066,38644,3059.550321,78,361.455219
1067,63209,20314.9976,102,207.320041
1068,16061,3239.124699,88,633.6
1069,79487,4626.801093,114,547.2
1070,54230,8997.040244,112,537.6
1071,71210,25807.063,214,1027.2
1072,94903,3808.122147,94,451.2
1073,27293,7614.137981,96,469.030907
1074,70950,6898.455315,171,565.929394
1075,0,2298.379166,63,302.4
1076,37009,2806.696138,71,145.673348
1077,52629,5206.118179,65,136.684141
1078,31264,45708.65342,198,825.657746
1079,65473,8007.349108,67,277.685667
1080,0,2321.88367,65,468.0
1081,99144,2463.236825,61,292.8
1082,22520,5498.940679,73,350.4
1083,36615,5243.828046,65,264.563772
1084,64455,21639.83862,108,133.735395
1085,76374,4886.544296,61,292.8
1086,35457,4169.356909,105,641.230581
1087,56005,5479.555081,68,326.4
1088,61040,6177.109254,79,20.382876
1089,81367,8287.679305,103,415.768941
1090,44817,9886.656416,83,527.421579
1091,58508,2712.915597,69,57.614392
1092,45259,10477.67631,138,272.217171
1093,30817,3436.134281,88,91.834668
1094,0,2596.1852,72,345.6
1095,40870,12731.95161,105,504.0
1096,35001,3494.147878,96,460.8
1097,49937,7597.910661,64,302.586407
1098,0,4015.214476,109,523.2
1099,58317,20477.10841,73,350.4
1100,0,8160.689782,109,523.2
1101,17101,12298.6863,113,542.4
1102,0,8714.922135,118,566.4
1103,0,4853.534204,65,468.0
1104,24398,4880.94644,63,302.4
1105,24641,2311.382109,61,294.92773
1106,69040,4327.098922,108,518.4
1107,17101,12298.6863,113,542.4
1108,59886,8323.533338,104,71.729298
1109,14290,10179.71704,271,1300.8
1110,43137,7761.267839,96,460.8
1111,27978,5239.890913,69,447.911255
1112,25261,4517.908834,118,566.4
1113,58652,2389.774148,64,307.2
1114,28321,4130.628776,111,537.391704
1115,0,21404.35885,69,496.8
1116,0,5227.766419,72,518.4
1117,0,6187.345744,88,633.6
1118,94415,5113.874718,127,492.770321
1119,0,11039.31617,103,1149.203884
1120,45331,32227.08389,100,572.635987
1121,53904,2611.965869,67,321.6
1122,0,13372.32772,74,811.086484
1123,0,4838.981869,70,336.0
1124,0,4721.659016,67,482.4
1125,28142,3873.647046,105,701.708239
1126,74422,6770.306834,85,95.338505
1127,35095,16979.79757,73,525.6
1128,55588,13681.71178,114,547.2
1129,52391,5717.221919,71,409.763267
1130,42240,9486.596417,79,46.386546
1131,70146,3839.143697,96,157.440069
1132,41121,11211.59027,94,451.2
1133,71210,25807.063,214,1027.2
1134,0,3798.32165,107,1261.943541
1135,41228,2816.567395,71,340.8
1136,40598,6948.325858,91,302.791402
1137,0,3444.967503,91,596.050118
1138,51790,2859.40857,71,340.8
1139,92593,2692.057629,68,8.44322
1140,28657,11431.73089,100,588.742251
1141,30262,7635.883324,98,499.22561
1142,47197,9805.829614,81,76.112618
1143,0,6803.615629,94,451.2
1144,0,7107.655397,61,541.561209
1145,0,4735.184474,134,964.8
1146,22093,6874.326693,87,616.749885
1147,54483,2411.256575,61,292.8
1148,18944,2416.542359,63,125.274351
1149,84365,23981.54344,66,316.8
1150,0,4692.165155,64,137.169296
1151,25147,3600.934326,101,694.598288
1152,14315,2665.222511,71,511.2
1153,87864,7666.520438,94,421.456547
1154,57844,16675.89616,85,408.0
1155,17913,4550.856045,116,556.8
1156,28806,11763.93565,99,475.2
1157,90343,13742.53724,175,833.072722
1158,79041,16138.41628,199,419.26062
1159,99845,8819.018934,110,528.0
1160,85019,6673.737677,167,801.6
1161,70059,7782.126848,194,253.740993
1162,70503,19393.21145,164,41.05291
1163,0,3974.13815,117,561.6
1164,39492,4105.580991,105,756.0
1165,0,2308.472055,68,489.6
1166,50405,5372.914477,70,7.069583
1167,96021,5508.315536,68,315.004602
1168,0,2398.333185,65,422.947888
1169,0,3728.83013,105,756.0
1170,65794,2758.498582,69,277.27294
1171,21975,3703.930261,95,456.0
1172,0,9372.843639,126,604.8
1173,56649,4991.584471,125,780.090361
1174,0,39400.1854,181,868.8
1175,92296,2759.978287,69,331.2
1176,39448,7993.003997,103,66.020788
1177,71794,5235.573528,131,457.471225
1178,21861,2633.011837,69,348.278032
1179,31591,2764.802284,72,240.241499
1180,60662,8084.846371,68,326.4
1181,20608,2685.177658,73,350.4
1182,21331,12208.12004,103,419.062661
1183,0,20090.43865,66,252.149798
1184,90783,32864.4046,104,285.745227
1185,36631,2491.317024,62,67.530904
1186,0,6314.596813,87,417.6
1187,26030,16229.64891,139,667.2
1188,0,5161.789881,70,469.491537
1189,0,3982.266087,113,542.4
1190,25302,13473.18567,70,336.0
1191,16483,6921.973993,90,320.519977
1192,0,8276.44416,82,590.4
1193,73222,14349.85991,180,821.51673
1194,22061,5878.199296,74,355.2
1195,86321,2666.05454,66,316.8
1196,54668,5345.680998,68,326.4
1197,0,4777.121596,62,297.6
1198,69497,16973.74021,142,92.286763
1199,86617,2518.112127,63,188.325603
1200,22705,19160.98994,239,1294.700423
1201,20836,6273.173441,79,193.57032
1202,88410,3964.81296,99,475.2
1203,0,4911.773088,69,496.8
1204,21073,7805.31287,106,508.8
1205,0,7200.664877,66,316.8
1206,66429,5389.499465,136,57.712985
1207,66889,3241.314176,80,294.319428
1208,36088,5528.212807,72,345.6
1209,75217,7173.909404,61,147.080303
1210,0,7076.653181,68,489.6
1211,17557,3700.385003,96,666.724937
1212,81064,5328.835851,70,42.238585
1213,0,4838.877084,66,700.331425
1214,75313,10700.4952,89,527.139074
1215,45703,7879.928952,98,470.4
1216,40036,7869.432384,65,48.828732
1217,0,2586.807171,71,191.640085
1218,65870,7286.789075,61,202.847644
1219,91469,11797.99211,100,418.864555
1220,42090,9386.753031,119,203.352239
1221,21368,6308.922374,79,4.61262
1222,78362,17484.53438,73,525.6
1223,33879,15428.01044,98,470.4
1224,72874,5630.793,70,336.0
1225,0,18131.18874,82,393.6
1226,0,8087.219475,110,550.825934
1227,72215,18453.57629,66,247.911872
1228,39854,5217.513287,66,261.930545
1229,36655,4835.783179,61,295.223164
1230,37995,5597.12496,139,667.2
1231,40867,8920.463999,112,537.6
1232,28804,5995.411008,78,76.025368
1233,48409,38496.94701,124,345.211703
1234,19683,8382.630118,117,561.6
1235,88706,13372.02426,110,528.0
1236,89689,8972.140307,74,136.829537
1237,67241,5405.518391,68,5.674809
1238,75436,9352.478998,78,9.747443
1239,91761,4339.871053,109,779.052276
1240,25771,17723.76398,222,1253.984948
1241,60920,7507.455372,64,231.201886
1242,96869,8029.393076,101,628.498605
1243,17752,2831.587689,77,369.6
1244,60944,10080.37031,130,623.505066
1245,22081,6503.397049,84,451.670309
1246,73695,3331.445625,84,403.2
1247,0,4620.390087,130,936.0
1248,95697,2471.528431,61,114.273025
1249,15300,6494.243995,85,408.0
1250,0,9657.579498,131,628.8
1251,12902,4904.894731,139,667.2
1252,29809,4802.477033,61,365.312072
1253,0,7955.774758,74,355.2
1254,0,6941.900812,96,460.8
1255,25998,8382.478392,71,791.878042
1256,28248,3536.431774,90,634.385937
1257,68103,3244.816567,82,277.795988
1258,0,7611.212764,103,741.6
1259,81079,4505.398267,111,134.222332
1260,22732,2445.844833,62,15.616535
1261,49825,16477.76843,70,336.0
1262,0,3546.400212,103,621.959357
1263,77265,4277.27009,107,513.6
1264,0,4784.773547,72,779.629297
1265,12876,7572.237727,107,425.964628
1266,36431,11760.87637,99,513.252488
1267,25927,3933.813993,103,674.973614
1268,26811,5700.761833,72,465.763576
1269,41711,3498.634784,90,351.286604
1270,35091,5768.091295,74,418.927204
1271,0,6361.954003,87,417.6
1272,22081,6503.397049,84,451.670309
1273,0,6832.111972,93,446.4
1274,31320,5785.223477,72,293.86579
1275,0,5619.689084,153,1027.000029
1276,33947,2599.2896,66,192.213037
1277,0,6732.970948,62,446.4
1278,21189,18321.86647,66,316.8
1279,73759,9102.902307,114,547.2
1280,0,4002.857594,114,820.8
1281,44988,8620.997439,108,518.4
1282,33432,10388.986,90,161.423101
1283,46503,8427.172486,215,1032.0
1284,0,7007.274228,101,973.787176
1285,23636,5176.579135,65,81.452537
1286,66429,5389.499465,136,57.712985
1287,28466,4067.004737,102,371.802628
1288,58082,4434.941371,112,103.022126
1289,36523,14010.52742,71,101.353875
1290,54710,12350.05824,103,294.058449
1291,73466,8161.576876,102,204.74051
1292,51643,11009.13049,283,1358.4
1293,83846,8717.049833,74,355.2
1294,0,5917.466603,169,1207.084251
1295,53338,2503.660407,63,35.45384
1296,75203,12682.25069,80,384.0
1297,60475,4330.38602,107,513.6
1298,30658,10487.74332,89,441.757585
1299,0,3567.503755,102,660.430456
1300,60420,19896.42226,248,632.944366
1301,0,21423.63723,65,312.0
1302,62739,5581.761298,70,239.328571
1303,15144,3515.831889,90,372.652536
1304,44428,12036.62051,104,499.2
1305,58297,3609.798318,97,647.039443
1306,42191,17732.46488,74,68.647736
1307,26057,8509.850887,74,523.888845
1308,26608,5866.424273,73,234.234301
1309,0,4825.500869,63,272.843439
1310,66429,5389.499465,136,57.712985
1311,25970,7778.005623,72,430.818992
1312,48268,26346.08582,223,1605.6
1313,24279,14866.45116,126,604.8
1314,0,8324.23271,121,871.2
1315,0,9238.305998,128,921.6
1316,71879,22693.29076,64,9.163065
1317,57760,6236.018595,78,223.950089
1318,20976,5012.184756,129,735.683769
1319,67137,8176.576796,111,314.880326
1320,50148,2582.862313,65,323.485239
1321,23008,3118.981095,79,80.663097
1322,0,2938.07856,82,590.4
1323,84869,6883.686618,85,408.0
1324,0,2215.912948,66,316.8
1325,86860,4297.018104,107,513.6
1326,44695,21522.94749,79,81.166323
1327,0,2761.691693,77,554.4
1328,23046,22563.61838,65,1.687291
1329,0,5285.918307,73,392.951076
1330,84811,35062.64795,111,278.284943
1331,0,5913.199024,91,436.8
1332,0,2593.398672,69,331.2
1333,40117,12692.67092,108,750.082794
1334,72140,3309.11965,87,417.6
1335,0,4754.449647,136,652.8
1336,12495,2413.93064,65,312.0
1337,0,2161.685527,67,482.4
1338,0,5527.988928,72,345.6
1339,36495,10629.21789,133,229.930796
1340,86801,11820.1098,98,371.108203
1341,52679,4964.63152,62,117.998498
1342,90804,9122.92563,113,434.09776
1343,22404,5309.435869,70,211.136067
1344,14262,3460.66504,90,290.432527
1345,36844,2872.980808,73,283.966321
1346,58703,9927.877699,127,227.916076
1347,65162,3482.687007,86,134.430084
1348,54964,3991.727249,99,525.515271
1349,61401,5510.107444,69,144.439335
1350,25147,3600.934326,101,694.598288
1351,73536,5419.45812,67,172.518524
1352,24860,5810.630529,73,350.4
1353,65404,3942.725768,99,300.703109
